stamp,x,y,z,qx,qy,qz,qw
1.788340718450295925e+09,-1.239873872222160278e+00,2.624426497781268353e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.523856254353229411e-01,9.883211123722317470e-01
1.788340718550361633e+09,-1.241644222229035588e+00,2.624352353820826877e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.523370705931278990e-01,9.883285976450870702e-01
1.788340718650431395e+09,-1.241637707702615723e+00,2.624462325101873272e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.523403377032803985e-01,9.883280940600902564e-01
1.788340718750272274e+09,-1.240933501312031950e+00,2.624565292729729382e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.524382068117755007e-01,9.883130036096917648e-01
1.788340718850347042e+09,-1.241414863274323377e+00,2.624798525669206128e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.523466706128456249e-01,9.883271178881924968e-01
1.788340718950314999e+09,-1.242242240615414106e+00,2.624740786066658949e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.520521903696244459e-01,9.883724659275973101e-01
1.788340719050316811e+09,-1.242260905209381150e+00,2.624583912823077458e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.522273581949957766e-01,9.883455020472203811e-01
1.788340719150328636e+09,-1.241186206618863697e+00,2.622550517838930340e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.522351280601283996e-01,9.883443052825854336e-01
1.788340719250282526e+09,-1.241232477258310762e+00,2.622403047915877305e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.522636574655132913e-01,9.883399104636140242e-01
1.788340719350331545e+09,-1.241053944791963071e+00,2.621379744485158092e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.521163036676810576e-01,9.883626005462174957e-01
1.788340719450308323e+09,-1.241235943895422578e+00,2.620068521753827984e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.520217155893131555e-01,9.883771537167793664e-01
1.788340719550414801e+09,-1.241388302236138941e+00,2.619491444359204557e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.518473555870991920e-01,9.884039561845171518e-01
1.788340719650573492e+09,-1.241645285481492555e+00,2.619680710671829615e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.518082545267165906e-01,9.884099624434953268e-01
1.788340719750378609e+09,-1.241768156754923469e+00,2.619763708648675582e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.517921662002713890e-01,9.884124332889733244e-01
1.788340719850374460e+09,-1.241827905573899216e+00,2.619832789710002441e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.517838441903293090e-01,9.884137112782307444e-01
1.788340719950415134e+09,-1.288558476980452117e+00,2.658932649628042988e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.193720137639426720e-01,9.928495970336802534e-01
1.788340720050279856e+09,-1.371247494595781324e+00,2.713028110532584414e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.173012475753687084e-01,9.930963786648615566e-01
1.788340720150287867e+09,-1.430842697012389975e+00,2.746409353743736403e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.193601513823818738e-01,9.928510231963177946e-01
1.788340720250455618e+09,-1.473113821463089224e+00,2.777027802763432085e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.198982977333888228e-01,9.927861794971944986e-01
1.788340720350368738e+09,-1.501849734343494447e+00,2.821028680750769180e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.085854729443151978e-01,9.940871164367131030e-01
1.788340720450450182e+09,-1.521211009567233985e+00,2.884683522208622897e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.375552403398555723e-02,9.955952499450331228e-01
1.788340720550274611e+09,-1.530274580899331882e+00,2.966669791431668646e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.895890377482387368e-02,9.976195014083149015e-01
1.788340720650327921e+09,-1.531837219214660539e+00,3.069158458465149675e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.640513673039694198e-02,9.993371133004321782e-01
1.788340720750351191e+09,-1.538686624267563641e+00,3.191341585495969024e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.803064472773155228e-04,9.999999607141469848e-01
1.788340720850345373e+09,-1.530746355660817404e+00,3.311179958412534319e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.542242263718807321e-02,9.996767979838564466e-01
1.788340720950345755e+09,-1.508905255579382931e+00,3.370576091733688884e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.598169200849539950e-02,9.996624188596746619e-01
1.788340721050391436e+09,-1.482102165444377562e+00,3.369499213696966589e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.250090461743792562e-02,9.999218606389930208e-01
1.788340721150335073e+09,-1.483100728097717758e+00,3.314395206655833093e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.316353246463332606e-03,9.999858680942239619e-01
1.788340721250397205e+09,-1.472413798190872036e+00,3.289734101916974573e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.976545450884246359e-03,9.999876169210172305e-01
1.788340721350363493e+09,-1.466566808632746799e+00,3.291531036365238361e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.566134167296391100e-02,9.996706935504029445e-01
1.788340721450242043e+09,-1.457612344016774086e+00,3.290384020319735203e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.541747095298239389e-02,9.993726045631301513e-01
1.788340721550273895e+09,-1.436047189493411702e+00,3.279191217845233375e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.022413925994053494e-02,9.995431463453670062e-01
1.788340721650281191e+09,-1.397064169986569571e+00,3.252129274821999871e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.074333990212135735e-03,9.999749765862118167e-01
1.788340721750406981e+09,-1.355796578597023627e+00,3.221884142256575156e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.899051792748206763e-02,9.987992436687150866e-01
1.788340721850281000e+09,-1.313750853138883290e+00,3.186560439552086343e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.178509517268068629e-02,9.957788390521973287e-01
1.788340721950368881e+09,-1.277695917859195118e+00,3.149747930064688006e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.334799773846760129e-01,9.910515100827941293e-01
1.788340722050420284e+09,-1.256280528669606156e+00,3.147429860462831464e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.351709029856078548e-01,9.908222983896028957e-01
1.788340722150377989e+09,-1.242003069772350310e+00,3.145196027298242214e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.346878217428855440e-01,9.908880818105325616e-01
1.788340722250280142e+09,-1.239547742516142970e+00,3.119878438682919697e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.361798502758973795e-01,9.906841314863351622e-01
1.788340722350250483e+09,-1.242675244111460131e+00,3.072709926067953567e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.403914743480046967e-01,9.900960730809881261e-01
1.788340722450353861e+09,-1.249205580979650065e+00,3.013575600009494870e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.475594441896526665e-01,9.890531888783538061e-01
1.788340722550368786e+09,-1.255740543705051504e+00,2.943765889264568614e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.568306312674209446e-01,9.876255125786606026e-01
1.788340722650339842e+09,-1.246782800858916795e+00,2.859072239862343157e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.834405709322071143e-01,9.830308016212239153e-01
1.788340722750272751e+09,-1.234893698473269907e+00,2.768160790399400550e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.163377733960276383e-01,9.763185790519655072e-01
1.788340722850385427e+09,-1.224754620446006914e+00,2.681276654248862634e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.440241005513522077e-01,9.697691675600454975e-01
1.788340722950355053e+09,-1.218025166986013819e+00,2.595141189343628252e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.671116926121524515e-01,9.636655766757838970e-01
1.788340723050360203e+09,-1.213045520098303243e+00,2.505066325029069230e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.940608533928396606e-01,9.557866992702266362e-01
1.788340723150368690e+09,-1.213406795590425746e+00,2.413502204133226137e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.174483796662983526e-01,9.482755539647965692e-01
1.788340723250240803e+09,-1.217072896738326859e+00,2.321207237722114680e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.365027151513376169e-01,9.416824956936269420e-01
1.788340723350224495e+09,-1.221640655526338826e+00,2.211861817689981358e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.677309740512014757e-01,9.299322183489259208e-01
1.788340723450120687e+09,-1.226734047138676731e+00,2.094282314332132078e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.024635011480792168e-01,9.154360328519027812e-01
1.788340723550334930e+09,-1.227716047835424096e+00,1.968140177256935353e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.407572228906343481e-01,8.976263534844192149e-01
1.788340723650289059e+09,-1.222351888874254611e+00,1.840739253333958825e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.844532519173669338e-01,8.748171504415583888e-01
1.788340723750186920e+09,-1.198826478653215455e+00,1.737008159841664456e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.050948829746118030e-01,8.630638210427218349e-01
1.788340723850323915e+09,-1.163600588526404689e+00,1.644578430745997188e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.143487050278693351e-01,8.575811388062087870e-01
1.788340723950292587e+09,-1.117779854111323967e+00,1.547650788805147393e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.293322780668956451e-01,8.484146034790481794e-01
1.788340724050260305e+09,-1.065658560960529799e+00,1.442862615389627123e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.475396413772702919e-01,8.367797446882005996e-01
1.788340724150198460e+09,-1.018407331101138791e+00,1.322529438557300097e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.758600362850179177e-01,8.175482974172340045e-01
1.788340724250201941e+09,-9.836749629382761650e-01,1.185410434845704186e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.122203001241116604e-01,7.906872353313556534e-01
1.788340724350345135e+09,-9.581533518588223330e-01,1.042024793116946624e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.522215655027381320e-01,7.580283830392878786e-01
1.788340724450381279e+09,-9.111098670769285368e-01,9.434328551916155714e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.691661517744067478e-01,7.431128187021346365e-01
1.788340724550251961e+09,-8.326030275618425680e-01,8.935488143903211888e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.653578268372001281e-01,7.465245891907904552e-01
1.788340724650218725e+09,-7.212734977042621898e-01,8.804481761291378383e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.469004827133254532e-01,7.625744327377271814e-01
1.788340724750320196e+09,-5.936008466579599796e-01,8.766625835825645474e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.303192454925200527e-01,7.763360411327945299e-01
1.788340724850310802e+09,-5.137662941680105622e-01,8.614549236215298667e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.304111009757432660e-01,7.762614532272946732e-01
1.788340724950219631e+09,-4.897766848236810855e-01,8.549032498014157433e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.327772641908929740e-01,7.743338646366235700e-01
1.788340725050362349e+09,-5.263759876554023887e-01,8.699424868548077949e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.329917786528098667e-01,7.741585161696228345e-01
1.788340725150375843e+09,-5.985567700932614699e-01,8.899194172089712751e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.368937254800526304e-01,7.709516083673082498e-01
1.788340725250221491e+09,-6.298225137683004515e-01,8.886724102738505771e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.290574783167689477e-01,7.773587903752988693e-01
1.788340725350226164e+09,-6.544913518964654564e-01,8.810803270983387225e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.314274246224365061e-01,7.754349795016195479e-01
1.788340725450220585e+09,-6.767609121749703638e-01,8.545509909299355833e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.491185088774252820e-01,7.606872954327210667e-01
1.788340725550247908e+09,-7.131063031562817622e-01,8.191316289859242872e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.770776746549753700e-01,7.359115588736269142e-01
1.788340725650314331e+09,-7.527350238237480173e-01,7.894439780353925684e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.056683362457992770e-01,7.085423058788273831e-01
1.788340725750189304e+09,-7.510449644537188219e-01,8.028704729265245810e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.930579640784284567e-01,7.208818616302284932e-01
1.788340725850297928e+09,-7.048073380284212153e-01,8.576438249979707606e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.339136809969281305e-01,7.734038046485968154e-01
1.788340725950368404e+09,-6.586960279117864969e-01,9.264414389346673495e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.517560371466270208e-01,8.340055608161435208e-01
1.788340726050256491e+09,-6.275508260152756757e-01,1.004251853897286217e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.597382925141874077e-01,8.880544478781352558e-01
1.788340726150170803e+09,-6.122407252411787848e-01,1.083569132800321633e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.626484700958238494e-01,9.319260094756225410e-01
1.788340726250304937e+09,-6.134647618017641246e-01,1.165349902410156790e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.608908208445013255e-01,9.653683129247003780e-01
1.788340726350346804e+09,-6.201906786719101339e-01,1.248245056286714449e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.620396041913465812e-01,9.867842553838765962e-01
1.788340726450279951e+09,-6.199573586552139526e-01,1.255592339403777791e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.361837747982131142e-01,9.906835920119549943e-01
1.788340726550216436e+09,-6.241753302595303143e-01,1.219747736897256463e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.379073421983241510e-01,9.904451347590104149e-01
1.788340726650155067e+09,-6.350379470829274897e-01,1.161121991277230370e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.425060796858025058e-01,9.897939266597789443e-01
1.788340726750258207e+09,-6.510840153784708262e-01,1.084607698639882489e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.439126177077000857e-01,9.895903993393010412e-01
1.788340726850263119e+09,-6.729151555500528792e-01,9.957439268369561169e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.438965832816754553e-01,9.895927310362884199e-01
1.788340726950213194e+09,-6.942725874824177135e-01,8.996277530371796782e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.463934911934053618e-01,9.892264380495531251e-01
1.788340727050282240e+09,-7.120610430280804870e-01,8.000534799266114661e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.499087626534165718e-01,9.886998345704935964e-01
1.788340727150150537e+09,-7.281258733276805284e-01,7.007390485013671455e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.504453270682164501e-01,9.886183305823018630e-01
1.788340727250216722e+09,-7.453830373576100232e-01,6.006732824503511203e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.521402379140187333e-01,9.883589165922802566e-01
1.788340727349928856e+09,-7.653895653710431901e-01,5.023787251244615781e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.540349715850010959e-01,9.880653963826523389e-01
1.788340727450220585e+09,-7.873635214696502738e-01,4.037308314015022326e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.527886384593136748e-01,9.882588891367227735e-01
1.788340727550230026e+09,-8.079451589680368695e-01,3.060780823409658957e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.537875875605904386e-01,9.881039307240376823e-01
1.788340727650264978e+09,-8.187911546496099424e-01,2.056290292887714699e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.596211459424758394e-01,9.871783474975587280e-01
1.788340727750262737e+09,-8.235444685756070360e-01,1.043796266443157705e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.621409521864445313e-01,9.867676077091673825e-01
1.788340727850175142e+09,-8.260838023211447556e-01,6.843166748469187155e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.655317800832658282e-01,9.862044563793378460e-01
1.788340727950281382e+09,-8.218250413061483073e-01,-1.023666736941364341e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.673009277676116291e-01,9.859058776415202674e-01
1.788340728050204277e+09,-8.187498733312501553e-01,-2.096877899022597802e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.691051541040478612e-01,9.855980148394407614e-01
1.788340728150241137e+09,-8.075086111427258739e-01,-3.172187067964666873e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.718409672452690384e-01,9.851247037691269748e-01
1.788340728250032663e+09,-7.872146011166045731e-01,-4.280860677554625404e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.754357487656769687e-01,9.844908826672933433e-01
1.788340728350222349e+09,-7.596737639925615904e-01,-5.384976800907841366e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.772787356426855920e-01,9.841606829623559261e-01
1.788340728450299501e+09,-7.298781080082786810e-01,-6.514218459054434973e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.777928164586795590e-01,9.840679419713306286e-01
1.788340728550242662e+09,-6.833972472629611383e-01,-7.569379753540017575e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.823668360993800364e-01,9.832305615119487641e-01
1.788340728650226355e+09,-6.162214856316844402e-01,-8.596063391288444322e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.874356636138745091e-01,9.822768815388187580e-01
1.788340728750262022e+09,-5.363503044567461409e-01,-9.650513429110008090e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.978754234068458573e-01,9.802271761237602021e-01
1.788340728850192785e+09,-4.451514232295248341e-01,-1.072537224464497285e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.179853699852848103e-01,9.759520369733231115e-01
1.788340728950310230e+09,-3.516078376704248054e-01,-1.178156073414436289e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.391103679415550465e-01,9.709923954093845344e-01
1.788340729050270319e+09,-2.562798164225492670e-01,-1.281583153570750699e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.542769194230773966e-01,9.671314534481390002e-01
1.788340729150139093e+09,-1.608302081452848142e-01,-1.383259428949928704e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.638348172972493910e-01,9.645678769178076539e-01
1.788340729250221968e+09,-6.677082184464055992e-02,-1.488849276524400800e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.702725127526190430e-01,9.627838640371915169e-01
1.788340729350271702e+09,2.365469955328358687e-02,-1.599377925427734048e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.786744129037499462e-01,9.603856369150624017e-01
1.788340729450172663e+09,1.100300045059259268e-01,-1.713945840523826813e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.901667319884402296e-01,9.569761061004338210e-01
1.788340729550263166e+09,1.922161962429231874e-01,-1.829905809143089979e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.049780934977366353e-01,9.523593662512517266e-01
1.788340729650171041e+09,2.656449599728667454e-01,-1.948944146681356404e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.186958392854608024e-01,9.478570367002271402e-01
1.788340729750205278e+09,2.907656395715201292e-01,-2.084062086109657042e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.442026943845641340e-01,9.388953643396084070e-01
1.788340729850243092e+09,2.838536498603247971e-01,-2.222718736061690681e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.656207468748243761e-01,9.307639171426315139e-01
1.788340729950298309e+09,2.339808521923274487e-01,-2.365893051542453218e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.969798944739145186e-01,9.178273058606828405e-01
1.788340730050308704e+09,1.578050450950494454e-01,-2.511827112479893653e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.247235497532863002e-01,9.053230949693968910e-01
1.788340730150243044e+09,7.019914925764370039e-02,-2.635045677636140393e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.335723957491413039e-01,9.011187367069612986e-01
1.788340730250169277e+09,1.719983488755616463e-02,-2.697469491768899719e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.190633127232519239e-01,9.079570143621416012e-01
1.788340730350227118e+09,-1.593237041711059732e-02,-2.742815468269706347e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.156804414247473600e-01,9.095107314468188209e-01
1.788340730450255871e+09,-2.959782632871554853e-02,-2.769958850308819276e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.211859104433027801e-01,9.069743264525441662e-01
1.788340730550101042e+09,-1.958933050849465118e-02,-2.787262196546009374e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.365450051296877465e-01,8.996824209110237947e-01
1.788340730650250196e+09,1.078165740182890353e-02,-2.786706037492872934e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.510241160941972915e-01,8.925117627804398657e-01
1.788340730750271082e+09,4.630193136674387588e-02,-2.773878457001391684e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.650452177615128635e-01,8.852869283103341758e-01
1.788340730850142479e+09,1.089191190470040205e-01,-2.722617043317574481e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.655947853420523419e-01,8.849980202589654565e-01
1.788340730950133562e+09,1.890657018521879618e-01,-2.654785057633818557e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.613356572109998943e-01,8.872256823298653172e-01
1.788340731050189734e+09,2.467341999346384096e-01,-2.617834602805018118e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.694129016653746933e-01,8.829787810304917661e-01
1.788340731150251865e+09,2.499093948092594442e-01,-2.623803977779828767e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.989552659292554315e-01,8.666277416523578969e-01
1.788340731250131845e+09,2.277597549991869919e-01,-2.650035091593979875e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.296235479525853718e-01,8.482328085225869785e-01
1.788340731350111723e+09,2.125467420969548993e-01,-2.682882975872533660e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.702632554693991551e-01,8.214620012279585382e-01
1.788340731450167894e+09,1.948144554853072918e-01,-2.713227296071540895e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.093058194014904227e-01,7.929353179443318078e-01
1.788340731550213575e+09,1.744802420090727502e-01,-2.740875008730906170e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.440667300556843777e-01,7.649693113029948366e-01
1.788340731650119543e+09,1.585329996762094851e-01,-2.756915388515854826e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.677984332985095195e-01,7.443421608938028955e-01
1.788340731750196934e+09,1.946636323053174689e-01,-2.720390603275628205e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.199686283197770598e-01,7.846265990261190870e-01
1.788340731850132942e+09,2.315229177769824176e-01,-2.652573055569672267e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.384346312091787823e-01,8.426672818584070024e-01
1.788340731950237274e+09,2.615665378660374518e-01,-2.574632854820819272e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.485892465004647778e-01,8.937380421153309218e-01
1.788340732050248384e+09,2.650780698502388510e-01,-2.491580388272053970e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.493619703070445226e-01,9.369878407445743074e-01
1.788340732150162458e+09,2.492088297054031454e-01,-2.409845904287053475e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.463137210786714437e-01,9.691901520384833546e-01
1.788340732250227690e+09,2.202820206085833732e-01,-2.333024705892209116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.419841303752802375e-01,9.898689341127820951e-01
1.788340732350300312e+09,1.983430929851830449e-01,-2.318485921927775362e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.044777182471254978e-01,9.945272275759343694e-01
1.788340732450195789e+09,1.777226361268788857e-01,-2.356478869032540668e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.409057171159689037e-02,9.955636415192072874e-01
1.788340732550157070e+09,1.535203714292960875e-01,-2.413136180773832518e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.741602648401291198e-02,9.969988760492294322e-01
